B1,B2,B3,B4,B5,B6,B7,Y
-0.433817904,-0.531079607,-0.473045822,-0.838964192,0.746325126,-0.331956142,-0.620306449,-1
-0.466717674,-0.555797892,-0.518867925,-0.868905523,0.737269739,-0.374331268,-0.644047819,-1
-0.442234124,-0.537622683,-0.519541779,-0.847865669,0.556286051,-0.429312993,-0.672840546,-1
-0.452180566,-0.544892766,-0.49393531,-0.850293344,0.681200769,-0.382700355,-0.65078296,-1
-0.448355011,-0.544165758,-0.51212938,-0.849079506,0.852384792,-0.371259071,-0.64286917,-1
-0.43075746,-0.546346783,-0.492587601,-0.848674894,0.843081312,-0.349224006,-0.627041589,-1
-0.442999235,-0.544892766,-0.468328841,-0.847056443,0.657383862,-0.417659834,-0.662737835,-1
-0.456006121,-0.559432933,-0.528975741,-0.867691685,0.583700304,-0.398802903,-0.650951339,-1
-0.458301454,-0.56088695,-0.582884097,-0.85272102,0.502449916,-0.423486413,-0.661222428,-1
-0.474368783,-0.567430025,-0.591644205,-0.879830063,0.500093035,-0.412786694,-0.659370264,-1
-0.445294568,-0.550708833,-0.5,-0.869714748,0.801029585,-0.304941999,-0.614413201,-1
-0.435348125,-0.544892766,-0.514150943,-0.862027109,0.77919742,-0.325387997,-0.627715104,-1
-0.435348125,-0.54343875,-0.561320755,-0.867287073,0.612479067,-0.372318449,-0.658023236,-1
-0.465187452,-0.541984733,-0.502021563,-0.853530245,0.754388141,-0.334392711,-0.618117528,-1
-0.469778118,-0.560159942,-0.518867925,-0.862836334,0.76852943,-0.335240214,-0.618117528,-1
-0.46365723,-0.577608142,-0.526954178,-0.862027109,0.811325436,-0.341914296,-0.613739687,-1
-0.43075746,-0.541984733,-0.512803235,-0.851102569,0.74719345,-0.362254357,-0.626536454,-1
-0.452945677,-0.539803708,-0.539083558,-0.86526401,0.737393785,-0.354626834,-0.641522142,-1
-0.495026779,-0.573246092,-0.520215633,-0.863240947,0.777336724,-0.353461518,-0.640680249,-1
-0.031369549,-0.013449655,0.002695418,-0.614404208,-0.879054766,-0.971184914,-0.988550261,-1
-0.035195103,-0.012722646,0.010107817,-0.610358082,-0.885257086,-0.973197733,-0.986866476,-1
-0.014537108,-0.002544529,-0.004716981,-0.620878009,-0.888854432,-0.97383336,-0.987371611,-1
-0.012241775,-0.014176663,-0.016846361,-0.632611774,-0.888606339,-0.974680862,-0.988213504,-1
-0.046671767,-0.036713922,-0.045822102,-0.655270079,-0.8882342,-0.974151173,-0.98753999,-1
-0.029074216,-0.003271538,0.008086253,-0.620473397,-0.888358246,-0.972562106,-0.988381882,-1
-0.023718439,-0.004725554,0.004716981,-0.625328748,-0.885877318,-0.972879919,-0.988550261,-1
-0.017597552,-0.004725554,-0.010107817,-0.628161036,-0.890591081,-0.97383336,-0.987371611,-1
-0.036725325,-0.018538713,-0.013477089,-0.638680963,-0.886621596,-0.973091795,-0.988213504,-1
-0.045906656,-0.033805889,-0.047169811,-0.656079304,-0.885877318,-0.97235023,-0.987371611,-1
-0.019892884,0.006906579,0.01212938,-0.617641109,-0.879302859,-0.971820541,-0.987034854,-1
-0.03289977,-0.005452563,0.012803235,-0.612381145,-0.884140669,-0.973409609,-0.987034854,-1
-0.007651109,0.002544529,0.024932615,-0.619259559,-0.88649755,-0.974468987,-0.988381882,-1
0,0.004725554,0.016172507,-0.614808821,-0.881287602,-0.971078977,-0.985519448,-1
0.000765111,-0.003998546,-0.002021563,-0.63827635,-0.888358246,-0.974045235,-0.98753999,-1
-0.02448355,-0.020719738,-0.020215633,-0.641513251,-0.885008993,-0.974151173,-0.988213504,-1
-0.058913542,-0.047619048,-0.047169811,-0.66174388,-0.884016622,-0.972244293,-0.986866476,-1
-0.005355777,0.011995638,0.015498652,-0.615213433,-0.882528065,-0.973091795,-0.986192962,-1
-0.002295333,0.01563068,0.01212938,-0.615213433,-0.886001365,-0.972562106,-0.988045125,-1
-0.065799541,-0.043256997,-0.045148248,-0.66174388,-0.881163555,-0.970761163,-0.986024583,-1
-0.045141546,-0.001817521,-0.03032345,-0.650414728,-0.884636854,-0.973727422,-0.988045125,-1
0.002295333,0.027989822,0.024932615,-0.608739632,-0.878434535,-0.970867101,-0.985856205,-1
0.001530222,0.006906579,0.023584906,-0.609144244,-0.880419277,-0.971926479,-0.986866476,-1
-0.000765111,0.008360596,-0.00606469,-0.641513251,-0.885505179,-0.973727422,-0.987708368,-1
-0.021423106,-0.033805889,-0.029649596,-0.653247016,-0.87756621,-0.969278034,-0.984677555,-1
-0.018362663,0.009814613,-0.000673854,-0.639894801,-0.885629225,-0.973409609,-0.987876747,-1
-0.023718439,-0.017811705,-0.015498652,-0.646368602,-0.88339639,-0.970973039,-0.987708368,-1
0.010711553,0.022173755,0.023584906,-0.609548857,-0.876325746,-0.972562106,-0.986529719,-1
0.022188217,0.02435478,0.024932615,-0.610762695,-0.880915462,-0.972562106,-0.988045125,-1
0.003825555,0.022900763,0.014824798,-0.624519523,-0.884512808,-0.973727422,-0.987708368,-1
0.029074216,0.025808797,0.020889488,-0.621687234,-0.879799045,-0.972668044,-0.988550261,-1
0.002295333,0.014176663,-0.004043127,-0.635848675,-0.882155926,-0.973939298,-0.987371611,-1
-0.006120888,0.001817521,-0.001347709,-0.634230225,-0.884388761,-0.974574925,-0.988045125,-1
-0.047436878,-0.033805889,-0.026280323,-0.651628566,-0.874713143,-0.969066158,-0.983162149,-1
0.025248661,0.030897855,0.028301887,-0.606311956,-0.873968864,-0.972138355,-0.986698097,-1
-0.02448355,-0.018538713,-0.022237197,-0.643536314,-0.884016622,-0.973515546,-0.987708368,-1
-0.026013772,0.006906579,0.010781671,-0.633016387,-0.882155926,-0.972879919,-0.987876747,-1
-0.042846213,-0.009814613,-0.022237197,-0.646773215,-0.882900205,-0.973621484,-0.984677555,-1
-0.006885998,0.016357688,0.002695418,-0.633825612,-0.879550952,-0.973515546,-0.987371611,-1
0.042081102,0.041075972,0.033018868,-0.61319037,-0.875953607,-0.972773982,-0.987876747,-1
0.042846213,0.038167939,0.035040431,-0.604693506,-0.873348632,-0.971608666,-0.986866476,-1
-0.055853099,-0.037440931,-0.02425876,-0.645963989,-0.874216957,-0.96705334,-0.98417242,-1
-0.005355777,0.026535805,0.002695418,-0.619664172,-0.880419277,-0.972773982,-0.987034854,-1
-0.022953328,0.014903671,0.007412399,-0.626542585,-0.885629225,-0.974574925,-0.986192962,-1
-0.058148432,-0.05997819,-0.037735849,-0.648796278,-0.876821931,-0.967477091,-0.981309985,-1
-0.030604438,-0.025808797,-0.024932615,-0.641917864,-0.885629225,-0.972773982,-0.98636134,-1
0.029074216,0.048346056,0.047843666,-0.603479668,-0.876449792,-0.972562106,-0.986192962,-1
0.033664881,0.054162123,0.04245283,-0.594578191,-0.874092911,-0.972032417,-0.986698097,-1
0.020657995,0.035259905,0.035714286,-0.606311956,-0.879178813,-0.972879919,-0.987203233,-1
0.001530222,0.018538713,0.022911051,-0.616427271,-0.881411648,-0.973727422,-0.987876747,-1
-0.014537108,0.008360596,0.004043127,-0.627351811,-0.88339639,-0.974045235,-0.987876747,-1
-0.036725325,-0.026535805,-0.018867925,-0.6366579,-0.886249457,-0.972879919,-0.98753999,-1
-0.061973986,-0.056343148,-0.04245283,-0.651223953,-0.881907834,-0.974151173,-0.995958916,-1
0.03213466,0.041075972,0.045822102,-0.598219705,-0.874713143,-0.972138355,-0.987371611,-1
-0.052027544,-0.046165031,-0.03638814,-0.651223953,-0.883768529,-0.967265215,-0.983162149,-1
-0.035960214,-0.011995638,-0.010107817,-0.633016387,-0.884884947,-0.972244293,-0.985856205,-1
-0.025248661,0.008360596,0.010781671,-0.619259559,-0.885753272,-0.972244293,-0.987876747,-1
-0.011476664,0.020719738,0.029649596,-0.614404208,-0.885008993,-0.973303671,-0.988045125,-1
0.007651109,0.025808797,0.034366577,-0.60995347,-0.88203188,-0.973939298,-0.987371611,-1
0.016832441,0.035986914,0.03638814,-0.607121181,-0.878806674,-0.972668044,-0.987034854,-1
-0.068859985,-0.036713922,-0.025606469,-0.645963989,-0.874961236,-0.968536469,-0.982151877,-1
-0.039020658,-0.012722646,-0.004043127,-0.62249646,-0.884016622,-0.97235023,-0.987876747,-1
-0.015302219,0.01563068,0.010781671,-0.607930407,-0.884760901,-0.974363049,-0.988213504,-1
-0.006120888,0.019265722,0.024932615,-0.613594983,-0.88513304,-0.973939298,-0.987203233,-1
0.006885998,0.025808797,0.03032345,-0.611167307,-0.882528065,-0.972562106,-0.985519448,-1
-0.012241775,0.007633588,0.004716981,-0.612381145,-0.885381133,-0.973621484,-0.98753999,-1
0.006120888,0.013449655,-0.010781671,-0.601456605,-0.882155926,-0.972668044,-0.988213504,-1
-0.004590666,0.017811705,0.024932615,-0.609548857,-0.885753272,-0.97383336,-0.987371611,-1
0.007651109,0.032351872,0.026280323,-0.611976532,-0.883644483,-0.974468987,-0.987876747,-1
-0.009946442,-0.006906579,-0.004043127,-0.622901072,-0.883272344,-0.972138355,-0.985014312,-1
-0.055853099,-0.020719738,-0.035040431,-0.645559377,-0.878806674,-0.967900842,-0.983667284,-1
-0.006120888,0.011995638,0.002695418,-0.607525794,-0.882900205,-0.972032417,-0.987203233,-1
-0.401683244,-0.174845511,0.344339623,0.324296986,0.417602183,0.360347476,0.188078801,-1
-0.400153022,-0.162486369,0.357142857,0.317418572,0.450350431,0.344774617,0.156086883,-1
-0.399387911,-0.177753544,0.321428571,0.272101962,0.426409477,0.32040892,0.130324971,-1
-0.413925019,-0.259178481,0.170485175,0.137770585,0.308193264,0.228984586,0.095302239,-1
-0.390971691,-0.211922937,0.200808625,0.175399555,0.308069218,0.316383283,0.202727732,-1
-0.425401683,-0.243911305,0.19541779,0.181064131,0.348880481,0.273478468,0.11567604,-1
-0.390971691,-0.140676118,0.396226415,0.356665992,0.46585623,0.364902802,0.187742044,-1
-0.376434583,-0.129043984,0.387466307,0.365567469,0.451963034,0.3853488,0.195824213,-1
-0.367253252,-0.14867321,0.395552561,0.382156585,0.452707313,0.382700355,0.196329348,-1
-0.367253252,-0.147946201,0.383423181,0.351810641,0.442039323,0.377509402,0.200538811,-1
-0.366488141,-0.1130498,0.384097035,0.380942747,0.425789245,0.415011388,0.249368581,-1
-0.361897475,-0.142130134,0.40902965,0.395913413,0.444396204,0.389056624,0.221754504,-1
-0.299923489,-0.067248273,0.413072776,0.410074853,0.408050611,0.419354839,0.26755346,-1
-0.319051262,-0.091239549,0.402291105,0.395913413,0.417850276,0.407913555,0.248021552,-1
-0.33358837,-0.091966558,0.398247978,0.388225774,0.443031694,0.427406113,0.250883987,-1
-0.280795715,-0.041802981,0.483827493,0.453773012,0.472802828,0.460882462,0.293315373,-1
-0.241009946,-0.02435478,0.444743935,0.451749949,0.434720585,0.462471529,0.325980805,-1
-0.263963275,-0.035259905,0.448787062,0.425854744,0.419710972,0.474230627,0.341976764,-1
-0.290742158,-0.07306434,0.391509434,0.374468946,0.391056255,0.482387838,0.339282708,-1
-0.283856159,-0.075245365,0.366576819,0.344123002,0.347764064,0.453784628,0.341640007,-1
-0.259372609,-0.050527081,0.401617251,0.385798098,0.377907337,0.449123365,0.314362687,-1
-0.257077276,0.025808797,0.501347709,0.47845438,0.449234014,0.526034218,0.39232194,-1
-0.237949503,-0.01999273,0.471698113,0.4566053,0.457297029,0.515440436,0.365886513,-1
-0.221882173,0.020719738,0.484501348,0.454177625,0.424176642,0.521690768,0.384239771,-1
-0.264728386,-0.046165031,0.398247978,0.365972082,0.370464554,0.4988082,0.373800303,-1
-0.312930375,-0.134133043,0.258086253,0.226785353,0.315263909,0.379204407,0.222596397,-1
-0.245600612,-0.02871683,0.421832884,0.400364151,0.365626744,0.507601038,0.383397878,-1
-0.267023718,-0.041075972,0.459568733,0.451345337,0.455932519,0.498278511,0.355783802,-1
-0.257077276,-0.036713922,0.42115903,0.406837953,0.40259257,0.512897929,0.376494359,-1
-0.228768171,0.009814613,0.482479784,0.499494234,0.457421075,0.492663806,0.3604984,-1
-0.226472839,0.003271538,0.450134771,0.42990087,0.424796874,0.52592828,0.394005725,-1
-0.351185922,-0.19738277,0.181266846,0.168521141,0.272964089,0.308861698,0.157097154,-1
-0.318286151,-0.130498001,0.25606469,0.28424034,0.30558829,0.385772552,0.25054723,-1
-0.267023718,-0.065794257,0.339622642,0.351810641,0.337096074,0.48471847,0.369759219,-1
-0.262433053,-0.06434024,0.345013477,0.336435363,0.35992061,0.506647598,0.376325981,-1
-0.149961744,0.091239549,0.555256065,0.529435565,0.441543137,0.584723767,0.469270921,-1
-0.328232594,-0.149400218,0.285714286,0.214242363,0.306332568,0.273054717,0.118706853,-1
-0.393267024,-0.201017812,0.253369272,0.173781105,0.361533213,0.237247736,0.049334905,-1
-0.30910482,-0.137041076,0.295822102,0.217883876,0.33759226,0.276974416,0.109782792,-1
-0.41469013,-0.238822246,0.216981132,0.091240138,0.333870868,0.17739287,-0.008418926,-1
-0.372609028,-0.209014904,0.150269542,0.073437184,0.250511691,0.204195137,0.073918168,-1
-0.396327467,-0.217739004,0.235849057,0.149099737,0.364510327,0.199745749,0.020878936,-1
-0.337413925,-0.152308252,0.271563342,0.190370221,0.307573032,0.255680915,0.106751978,-1
-0.384085692,-0.223555071,0.226415094,0.131296783,0.313279166,0.204301075,0.027614076,-1
-0.371843917,-0.184296619,0.275606469,0.181873356,0.362649631,0.21764924,0.026267048,-1
-0.409334353,-0.221374046,0.222371968,0.133724459,0.358928239,0.22442926,0.03738003,-1
-0.330527927,-0.14431116,0.28638814,0.218288489,0.327792594,0.277398167,0.111803334,-1
-0.319816373,-0.1217739,0.311994609,0.221525389,0.317496744,0.281211929,0.127462536,-1
-0.31675593,-0.132679026,0.289083558,0.191988671,0.30732494,0.284390063,0.14396363,-1
-0.328997705,-0.159578335,0.239218329,0.141007485,0.276809527,0.281741618,0.143121738,-1
-0.939556236,-0.965830607,-0.715633423,-0.957111066,0.895304844,-0.341914296,-0.62013807,-1
-0.319816373,-0.134860051,0.26212938,0.178636456,0.271599578,0.267545951,0.155918505,-1
-0.958684009,-0.962922574,-0.661051213,-0.957515679,0.942442473,-0.402616664,-0.648594039,-1
-0.980107116,-0.975281716,-0.72574124,-0.970058669,0.781802394,-0.412574819,-0.665095134,-1
-0.95944912,-0.947655398,-0.686657682,-0.954278778,0.97146933,-0.343715239,-0.619801313,-1
-0.950267789,-0.963649582,-0.719002695,-0.957920291,0.899770514,-0.358016844,-0.625526183,-1
-0.939556236,-0.957833515,-0.71967655,-0.961157192,0.751038889,-0.379840034,-0.638659707,-1
-0.974751339,-0.962195565,-0.721698113,-0.98745701,0.80499907,-0.398061338,-0.669472975,-1
-0.970925784,-0.992729916,-0.783018868,-0.980983209,0.609129815,-0.43333863,-0.673008924,-1
-0.350420811,-0.176299527,0.262803235,0.191584058,0.310798239,0.261719371,0.096480889,-1
-0.375669472,-0.190112686,0.264824798,0.16366579,0.348260249,0.230679591,0.048998148,-1
-0.40627391,-0.230825154,0.190700809,0.100141614,0.323699063,0.213835479,0.030981647,-1
-0.42310635,-0.225736096,0.179919137,0.094477038,0.308441357,0.17643943,0.018016501,-1
-0.980872226,-1,-0.771563342,-0.991907748,0.744836569,-0.382276604,-0.645394848,-1
-0.312930375,-0.119592875,0.318733154,0.221120777,0.289834398,0.305577626,0.190267722,-1
-0.954093344,-0.971646674,-0.716307278,-0.971272507,0.88029523,-0.380899412,-0.651793231,-1
-0.311400153,-0.130498001,0.299191375,0.209791625,0.31625628,0.289686954,0.163663916,-1
-0.351185922,-0.199563795,0.198787062,0.130892171,0.319109347,0.271995339,0.116349554,-1
-0.361897475,-0.189385678,0.260781671,0.164070403,0.331762079,0.246782139,0.095133861,-1
-0.385615914,-0.235187205,0.202156334,0.130892171,0.305092104,0.190423222,0.045462199,-1
-0.377199694,-0.222828063,0.136792453,0.057252681,0.29181914,0.169871286,0.007071898,-1
-0.267023718,-0.086150491,0.34097035,0.216670038,0.313775352,0.340219291,0.238760734,-1
-0.298393267,-0.1130498,0.33490566,0.245802144,0.309433728,0.326447375,0.244485604,-1
-0.310635042,-0.134860051,0.29245283,0.275338863,0.302859269,0.285449441,0.199360162,-1
-0.97551645,-0.981097783,-0.73787062,-0.974104795,0.897537679,-0.36257217,-0.637481057,-1
-0.958684009,-0.983278808,-0.747978437,-0.966012543,0.789121131,-0.342549923,-0.62013807,-1
-0.969395562,-0.978916758,-0.787061995,-0.971677119,0.579730819,-0.407489803,-0.65650783,-1
-1,-0.988367866,-0.772237197,-0.980173983,0.596849222,-0.453043064,-0.684458663,-1
-0.980107116,-0.978189749,-0.747304582,-0.981387821,0.691248527,-0.415858891,-0.673008924,-1
-0.957918898,-0.949836423,-0.696091644,-0.951851103,0.806487626,-0.367127496,-0.636807543,-1
-0.938791125,-0.943293348,-0.676549865,-0.944972689,0.850151957,-0.356851528,-0.627378347,-1
-0.962509564,-0.956379498,-0.694070081,-0.959538742,0.837251132,-0.377191589,-0.641522142,-1
-0.965570008,-0.95565249,-0.693396226,-0.969249444,0.919990076,-0.377827215,-0.653308638,-1
-0.97551645,-1,-0.783692722,-0.993526199,0.745704894,-0.400074156,-0.660548914,-1
-0.969395562,-0.965830607,-0.738544474,-0.955088003,0.546734479,-0.418613274,-0.657012965,-1
-0.9510329,-0.950563431,-0.773584906,-0.960347967,0.623767289,-0.426876424,-0.663411349,-1
-0.948737567,-0.952017448,-0.66509434,-0.924742059,0.782050487,-0.361830605,-0.625189426,-1
-0.947972456,-0.967284624,-0.687331536,-0.947400364,0.795199405,-0.369775942,-0.628388618,-1
-0.931140015,-0.96437659,-0.681266846,-0.951851103,0.941326056,-0.335028338,-0.618285907,-1
-0.962509564,-0.978916758,-0.741913747,-0.972890957,0.891211313,-0.369246252,-0.640006735,-1
-0.942616679,-0.934569248,-0.648247978,-0.940926563,0.88339639,-0.355474337,-0.628220239,-1
-0.960979342,-0.950563431,-0.688679245,-0.967226381,0.858463065,-0.384713173,-0.64960431,-1
-0.941086458,-0.963649582,-0.712264151,-0.964798705,0.891459406,-0.345516182,-0.618454285,-1
-0.32517215,-0.163213377,0.209568733,0.068581833,0.282515661,0.336829281,0.23690857,-1
-0.296863045,-0.128316976,0.287061995,0.242969856,0.315760094,0.348906192,0.286916989,-1
-0.393267024,-0.233733188,0.190026954,0.112279992,0.32518762,0.249748398,0.135881462,-1
-0.419280796,-0.20610687,0.238544474,0.157191989,0.312534888,0.248794957,0.107593871,-1
-0.343534813,-0.143584151,0.297843666,0.229213029,0.332134218,0.286614757,0.145815794,-1
-0.362662586,-0.185023628,0.236522911,0.159619664,0.30248713,0.261719371,0.113655498,-1
-0.948737567,-0.948382406,-0.711590296,-0.953874165,0.669912547,-0.414375761,-0.652971881,-1
-0.374904361,-0.191566703,0.160377358,-0.006271495,0.311046331,0.338524286,0.256945614,-1
-0.337413925,-0.29480189,-0.041778976,-0.043495853,0.214538237,0.332803644,0.218218555,-1
-0.293802601,-0.180661578,0.136118598,0.162856565,0.233269243,0.318184226,0.267385082,-1
-0.39020658,-0.229371138,0.167789757,0.066154157,0.30248713,0.281529742,0.194477185,-1
-0.445294568,-0.347146492,-0.002021563,-0.156382764,0.277181666,0.159171566,0.03738003,-1
-0.374904361,-0.24173028,0.129380054,0.033380538,0.276437388,0.251549341,0.133692541,-1
-0.289211936,-0.136314068,0.297843666,0.246206757,0.321838368,0.311616081,0.218555312,-1
-0.345065034,-0.150127226,0.283018868,0.202508598,0.293927929,0.272630966,0.195487456,-1
-0.941086458,-0.938204289,-0.751347709,-0.954683391,0.726477703,-0.422109222,-0.648930796,-1
-0.954858454,-0.961468557,-0.750673854,-0.967226381,0.777584817,-0.375708459,-0.643037548,-1
-0.934200459,-0.947655398,-0.638140162,-0.942140401,0.91056255,-0.312251708,-0.605152383,-1
-0.946442234,-0.958560523,-0.68328841,-0.94982804,0.680084352,-0.437682081,-0.672672167,-1
-0.950267789,-0.959287532,-0.721698113,-0.954683391,0.749922471,-0.38005191,-0.636134029,-1
-0.977046672,-0.981824791,-0.731132075,-0.970463281,0.88339639,-0.348482441,-0.624179155,-1
-0.934200459,-0.943293348,-0.636118598,-0.94052195,0.918873659,-0.322209863,-0.614749958,-1
-0.927314461,-0.920756089,-0.665768194,-0.944163463,0.774607703,-0.323481117,-0.609025088,-1
-0.946442234,-0.936023264,-0.669137466,-0.938094275,0.897537679,-0.338524286,-0.621148341,-1
-0.9510329,-0.935296256,-0.722371968,-0.942949626,0.727842213,-0.395730706,-0.644721334,-1
-0.963274675,-0.950563431,-0.679245283,-0.950637265,0.952366185,-0.342549923,-0.628220239,-1
-0.905126243,-0.925118139,-0.654986523,-0.919886708,0.820752962,-0.343927115,-0.619127799,-1
-0.95944912,-0.963649582,-0.733827493,-0.973295569,0.729578862,-0.403993856,-0.667115676,-1
-0.925019128,-0.92002908,-0.698787062,-0.934452761,0.83042858,-0.372000636,-0.627209968,-1
-0.932670237,-0.930934206,-0.728436658,-0.961966417,0.75786144,-0.337888659,-0.618791042,-1
-0.931140015,-0.921483097,-0.681266846,-0.930002023,0.83352974,-0.344244928,-0.617780771,-1
-0.934200459,-0.952744457,-0.679245283,-0.941735788,0.888110153,-0.338524286,-0.613739687,-1
-0.968630451,-0.989094875,-0.878706199,-1,0.505675122,-0.509190105,-0.715271931,-1
-0.96786534,-0.981097783,-0.784366577,-0.963180255,0.715933759,-0.372954076,-0.630745917,-1
-0.963274675,-0.970192657,-0.669137466,-0.947804977,1,-0.305577626,-0.598417242,-1
-0.979342005,-0.96873864,-0.692722372,-0.955897228,0.896545308,-0.366068118,-0.635292137,-1
-0.946442234,-0.973827699,-0.802560647,-0.995549262,0.600446567,-0.39361195,-0.636470786,-1
-0.957918898,-0.954925482,-0.723719677,-0.953469553,0.707498604,-0.370199693,-0.62586294,-1
-0.939556236,-0.947655398,-0.709568733,-0.959943354,0.691248527,-0.389268499,-0.647920525,-1
-0.960214231,-0.980370774,-0.756738544,-0.980173983,0.664578552,-0.399968219,-0.665263512,-1
-0.934200459,-0.936750273,-0.717654987,-0.965203318,0.84556224,-0.398908841,-0.656676208,-1
-0.974751339,-0.985459833,-0.805929919,-0.996763099,0.578366309,-0.426240797,-0.676544873,-1
-0.951798011,-0.95129044,-0.758086253,-0.97653247,0.825466725,-0.384501298,-0.65196161,-1
-0.937260903,-0.954198473,-0.754043127,-0.983410884,0.82906407,-0.372530325,-0.649099175,-1
-0.979342005,-0.975281716,-0.750673854,-0.975723245,0.845934379,-0.362148419,-0.623000505,-1
-0.951798011,-0.944747365,-0.684636119,-0.957920291,0.89853005,-0.380581599,-0.646910254,-1
-0.963274675,-0.984005816,-0.754716981,-0.980983209,0.85759474,-0.353567456,-0.627378347,-1
-0.960214231,-0.972373682,-0.76819407,-0.964798705,0.759349997,-0.369564066,-0.629567267,-1
-0.961744453,-0.974554707,-0.756738544,-0.967630993,0.631830305,-0.412786694,-0.65415053,-1
-0.970160673,-0.96001454,-0.714285714,-0.972890957,0.806859766,-0.39117538,-0.649772689,-1
-0.980107116,-0.962922574,-0.720350404,-0.970463281,0.828940024,-0.404205731,-0.653645395,-1
-0.960979342,-0.968011632,-0.741239892,-0.971272507,0.775476028,-0.361406854,-0.63832295,-1
-0.938791125,-0.95565249,-0.77425876,-0.972890957,0.758977858,-0.382806293,-0.650446203,-1
-0.940321347,-0.941839331,-0.714285714,-0.951851103,0.818644173,-0.340854918,-0.623168884,-1
-0.964039786,-0.980370774,-0.72574124,-0.984220109,0.885753272,-0.38195879,-0.643711062,-1
-0.564651875,-0.527444566,-0.442048518,-0.858385596,-0.980028531,-0.991630913,-0.994443509,-1
-0.564651875,-0.500545256,-0.227762803,-0.646368602,-0.980772809,-0.992478415,-0.996464051,-1
-0.546289212,-0.502726281,-0.27425876,-0.711511228,-0.979904484,-0.992160602,-0.995285402,-1
-0.552410099,-0.509996365,-0.32277628,-0.754804774,-0.981268995,-0.990995286,-0.995958916,-1
-0.586840092,-0.513631407,-0.192048518,-0.492211208,-0.963034175,-0.985592457,-0.991581074,-1
-0.565416985,-0.49909124,-0.150269542,-0.42990087,-0.967251752,-0.987287462,-0.994611888,-1
-0.538638103,-0.465648855,-0.115902965,-0.372445883,-0.966507474,-0.988029027,-0.995622159,-1
-0.568477429,-0.522355507,-0.320754717,-0.680356059,-0.975810953,-0.989300281,-0.996969187,-1
-0.548584545,-0.533987641,-0.405660377,-0.787578394,-0.978415928,-0.989088405,-0.996969187,-1
-0.570007651,-0.525990549,-0.365902965,-0.765729314,-0.97866402,-0.990359659,-0.995958916,-1
-0.561591431,-0.509996365,-0.281671159,-0.702205139,-0.978788067,-0.991524975,-0.997305944,-1
-0.542463657,-0.491094148,-0.188005391,-0.601456605,-0.980648763,-0.991419037,-0.996969187,-1
-0.547054323,-0.483824064,-0.163746631,-0.579202913,-0.981020902,-0.991524975,-0.996800808,-1
-0.551644989,-0.527444566,-0.395552561,-0.805381347,-0.982013273,-0.99173685,-0.996800808,-1
-0.566947207,-0.533260632,-0.450134771,-0.862027109,-0.980276623,-0.991419037,-0.996295673,-1
-0.560061209,-0.525990549,-0.397574124,-0.827230427,-0.981517087,-0.99078341,-0.997642701,-1
-0.55317521,-0.520174482,-0.355121294,-0.785959943,-0.982013273,-0.991419037,-0.99882135,-1
-0.54475899,-0.512904398,-0.309973046,-0.732955695,-0.981517087,-0.991419037,-0.996800808,-1
-0.56082632,-0.50345329,-0.260107817,-0.679546834,-0.980648763,-0.990359659,-0.996295673,-1
-0.566947207,-0.49909124,-0.237196765,-0.649605503,-0.980524716,-0.990995286,-0.99663243,-1
-0.558530987,-0.494729189,-0.241913747,-0.654865466,-0.980028531,-0.991419037,-0.997305944,-1
-0.566182096,-0.507088332,-0.270889488,-0.687234473,-0.978788067,-0.99226654,-0.997474322,-1
-0.570772762,-0.529625591,-0.349056604,-0.74468946,-0.97866402,-0.99173685,-0.997811079,-1
-0.562356542,-0.508542348,-0.26819407,-0.545215456,-0.971345283,-0.988029027,-0.995285402,-1
-0.549349656,-0.478735005,-0.192722372,-0.452963787,-0.970476958,-0.990147783,-0.993938373,-1
-0.552410099,-0.501999273,-0.319407008,-0.666599231,-0.973578118,-0.989406219,-0.993433238,-1
-0.583014537,-0.527444566,-0.421832884,-0.792029132,-0.977919742,-0.990041845,-0.99882135,-1
-0.580719204,-0.533987641,-0.302560647,-0.632207162,-0.968492216,-0.984639017,-0.993096481,-1
-0.572302984,-0.509996365,-0.312668464,-0.737406433,-0.979408299,-0.990995286,-0.997474322,-1
-0.56924254,-0.519447474,-0.320754717,-0.737001821,-0.981268995,-0.991524975,-0.998147836,-1
-0.570772762,-0.52090149,-0.338948787,-0.726481894,-0.979408299,-0.991101224,-0.998316215,-1
-0.559296098,-0.538349691,-0.369272237,-0.765729314,-0.978415928,-0.99078341,-0.996969187,-1
-0.57689365,-0.539076699,-0.430592992,-0.819542788,-0.976431185,-0.989724032,-0.997811079,-1
-0.557765876,-0.518720465,-0.368598383,-0.709083552,-0.976431185,-0.989406219,-0.993601616,-1
-0.553940321,-0.506361323,-0.28638814,-0.708274327,-0.980772809,-0.990571535,-0.99663243,-1
-0.579954093,-0.508542348,-0.257412399,-0.577584463,-0.972461701,-0.987923089,-0.994611888,-1
-0.578423871,-0.531806616,-0.367250674,-0.715961966,-0.970476958,-0.985380582,-0.992254588,-1
-0.562356542,-0.535441658,-0.472371968,-0.876997775,-0.980152577,-0.991313099,-0.996800808,-1
-0.561591431,-0.526717557,-0.454177898,-0.862431722,-0.980524716,-0.990889348,-0.997979458,-1
-0.572302984,-0.519447474,-0.417789757,-0.837750354,-0.982633505,-0.991524975,-0.997642701,-1
-0.558530987,-0.51217739,-0.342991914,-0.756827837,-0.982013273,-0.992372477,-0.996127294,-1
